ID_anonym,Intake_Year,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45580214,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45580062,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45580007,16/17,4,0,0,0,0,0,1,0,1,0
45579986,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579981,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579964,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579853,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579817,17/18,4,0,NA,NA,0,0,0,0,0,0
45579525,16/17,2,0,1,0,0,0,0,1,2,1
45579510,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579500,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579482,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579448,16/17,3,0,1,1,0,0,1,0,3,1
45579444,16/17,1,0,1,0,1,0,0,1,3,1
45579369,16/17,5,1,0,0,0,0,1,0,2,1
45579342,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579238,16/17,2,0,0,0,0,1,1,1,3,1
45579226,16/17,3,0,0,0,0,0,1,0,1,0
45579195,16/17,4,0,NA,NA,0,0,0,0,0,0
45579173,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579171,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579167,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579143,16/17,2,0,0,0,0,1,0,1,2,1
45579141,16/17,4,0,NA,NA,0,1,1,0,2,1
45579136,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45579127,16/17,4,0,NA,NA,0,1,0,0,1,0
45579120,16/17,4,0,NA,NA,0,1,0,0,1,0
45579051,16/17,4,0,NA,NA,0,0,0,0,0,0
45578976,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578916,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578900,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578849,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578811,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578693,16/17,1,0,0,0,1,0,1,1,3,1
45578631,16/17,4,0,0,0,0,0,1,0,1,0
45578598,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45578463,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578428,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578374,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578347,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578195,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45578039,16/17,NA,0,0,0,NA,0,0,0,0,0
45577984,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577975,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577973,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577875,16/17,2,0,0,1,0,0,0,1,2,1
45577853,16/17,4,0,0,0,0,0,0,0,0,0
45577793,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577751,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577738,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577646,16/17,5,0,0,0,0,0,0,0,0,0
45577580,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577564,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577547,16/17,4,0,0,0,0,1,0,0,1,0
45577522,16/17,4,0,0,0,0,1,0,0,1,0
45577493,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577436,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577429,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577428,16/17,2,0,NA,NA,0,0,0,1,1,0
45577347,16/17,NA,0,0,0,NA,0,0,0,0,0
45577306,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45577199,16/17,2,0,0,0,0,1,0,1,2,1
45577063,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576966,16/17,NA,0,0,0,0,1,0,0,1,0
45576962,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576954,17/18,5,0,0,0,0,0,0,0,0,0
45576847,16/17,5,0,0,0,0,0,1,0,1,0
45576803,16/17,5,0,NA,NA,0,0,1,0,1,0
45576760,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576726,16/17,NA,0,1,0,NA,0,0,0,1,0
45576721,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576704,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576697,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576574,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576557,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576538,16/17,3,0,0,0,0,1,0,0,1,0
45576530,16/17,3,0,0,0,0,0,1,0,1,0
45576448,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576440,17/18,NA,0,NA,NA,NA,1,0,0,1,0
45576392,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576213,16/17,NA,0,1,0,NA,0,0,0,1,0
45576175,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576170,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45576159,17/18,5,0,NA,NA,0,0,0,0,0,0
45576097,16/17,3,0,NA,NA,0,0,0,0,0,0
45575931,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575838,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575830,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575670,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575663,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575637,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575621,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45575619,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575514,16/17,1,0,NA,NA,1,0,0,1,2,1
45575485,16/17,5,1,0,0,0,0,0,0,1,0
45575382,16/17,5,0,0,0,0,1,0,0,1,0
45575242,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575235,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45575164,16/17,5,0,NA,NA,0,1,1,0,2,1
45575036,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574988,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45574873,16/17,4,0,1,0,0,0,1,0,2,1
45574853,16/17,3,0,0,0,0,1,0,0,1,0
45574793,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574792,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574713,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574683,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574655,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574529,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574526,16/17,3,0,0,0,0,0,1,0,1,0
45574484,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574397,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574365,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574356,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574226,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574179,16/17,5,0,0,0,0,0,0,0,0,0
45574168,17/18,2,0,NA,NA,0,0,1,1,2,1
45574136,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45574051,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573992,16/17,2,0,0,0,1,1,1,1,4,1
45573976,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573957,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573950,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573938,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573919,17/18,3,0,0,1,0,1,1,0,3,1
45573851,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573800,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573726,16/17,4,0,1,0,0,0,1,0,2,1
45573705,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573629,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573557,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573484,16/17,3,0,0,0,0,1,0,0,1,0
45573475,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573468,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573459,16/17,2,0,NA,NA,0,0,0,1,1,0
45573396,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573209,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45573189,16/17,4,0,1,0,0,1,0,0,2,1
45573042,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572915,16/17,NA,0,1,0,NA,0,0,0,1,0
45572772,16/17,5,0,NA,NA,0,0,0,0,0,0
45572750,17/18,3,0,0,0,0,0,0,0,0,0
45572708,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572701,16/17,1,0,NA,NA,1,0,1,1,3,1
45572695,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572659,16/17,1,0,0,1,0,0,0,1,2,1
45572601,16/17,5,0,0,0,0,0,0,0,0,0
45572600,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572584,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572579,16/17,5,0,NA,NA,0,1,0,0,1,0
45572525,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45572505,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572311,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572281,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572258,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572235,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572173,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572152,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572150,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572145,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45572137,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45572115,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571951,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571949,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571850,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571818,16/17,1,0,1,0,1,0,1,1,4,1
45571738,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571627,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571610,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571594,16/17,5,0,0,0,0,0,0,0,0,0
45571547,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571465,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571341,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571252,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571245,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571190,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571175,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571166,16/17,5,0,0,0,0,0,0,0,0,0
45571129,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45571111,16/17,1,0,NA,NA,0,0,1,1,2,1
45570986,16/17,1,0,0,0,0,0,1,1,2,1
45570964,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570915,16/17,1,0,0,0,0,0,0,1,1,0
45570889,16/17,1,0,0,0,0,1,0,1,2,1
45570849,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570800,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570743,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45570692,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570607,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570554,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570390,16/17,4,0,NA,NA,0,0,0,0,0,0
45570376,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570296,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570183,16/17,4,0,NA,NA,0,0,0,0,0,0
45570182,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570167,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570160,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570151,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570086,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45570069,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569985,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569979,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569891,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569875,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569850,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569838,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569834,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569820,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569794,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569772,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45569771,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569752,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569727,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569714,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569713,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569695,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569685,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569589,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569580,16/17,1,0,NA,NA,0,0,0,1,1,0
45569572,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569546,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569537,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569510,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569492,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569456,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569402,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45569396,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569388,16/17,2,0,1,1,0,0,0,1,3,1
45569372,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569370,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569362,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569306,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569275,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569217,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569203,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569176,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569166,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569148,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569104,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569098,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569080,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569043,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569027,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569026,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569012,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45569009,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568995,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568971,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568936,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568923,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568915,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568890,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568803,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568798,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568708,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568693,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568566,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568562,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568553,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568512,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568476,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568448,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568346,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568197,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45568053,16/17,4,0,NA,NA,0,1,0,0,1,0
45567994,16/17,5,0,0,0,0,0,1,0,1,0
45567960,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567906,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567868,16/17,2,0,1,0,0,1,0,1,3,1
45567857,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567823,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567797,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567681,17/18,5,0,0,0,0,1,1,0,2,1
45567609,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567607,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567558,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567544,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567519,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567503,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567464,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567346,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567327,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567314,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45567311,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567306,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45567285,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45567283,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567237,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567228,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567209,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567182,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567181,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567164,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567162,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567145,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567123,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567098,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45567029,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566932,16/17,5,0,0,0,0,0,0,0,0,0
45566916,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566903,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566900,16/17,5,0,0,0,0,1,0,0,1,0
45566884,16/17,3,0,0,0,0,0,0,0,0,0
45566861,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566800,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566710,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566709,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566704,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566660,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566654,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45566617,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566587,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566558,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566379,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566378,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45566365,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45566360,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566357,16/17,5,0,NA,NA,0,0,0,0,0,0
45566332,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566330,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566306,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566292,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566223,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566189,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566122,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566089,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566087,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566080,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566074,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566064,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566060,16/17,4,0,NA,NA,1,1,0,0,2,1
45566055,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566053,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566021,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45566002,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565987,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565937,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565908,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565907,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565871,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565795,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565757,16/17,2,0,1,0,0,0,1,1,3,1
45565678,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565676,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565630,16/17,2,0,0,0,1,1,0,1,3,1
45565601,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565558,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565523,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565521,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565423,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565393,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565389,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565343,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565289,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565285,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565277,17/18,5,0,NA,NA,0,0,0,0,0,0
45565267,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565217,16/17,2,0,NA,NA,0,1,0,1,2,1
45565165,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565129,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565085,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565083,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45565051,16/17,3,0,0,0,0,1,0,0,1,0
45564867,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564783,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564765,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564763,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564735,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564697,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564696,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564689,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564635,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564559,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564522,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564416,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564367,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564358,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564269,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564268,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564135,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564130,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45564111,16/17,1,0,0,0,0,1,1,1,3,1
45563978,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563937,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563890,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563871,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563712,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563705,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45563656,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45563631,16/17,2,0,NA,NA,0,0,0,1,1,0
45563620,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563486,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563406,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563402,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563373,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45563370,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45563362,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563351,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563290,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563266,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563250,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563141,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563117,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45563068,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45562914,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45562837,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45562798,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45562402,16/17,5,0,0,0,0,0,0,0,0,0
45562269,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45562070,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45561635,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45561630,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45561562,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45561103,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45560936,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45560755,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45560650,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45560482,16/17,5,0,1,0,0,1,1,0,3,1
45560392,16/17,NA,0,NA,NA,NA,0,0,0,0,0
45560020,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45559861,17/18,3,0,0,0,0,0,0,0,0,0
45536797,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45536354,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45535641,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45535553,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45535529,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45535216,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45534349,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45534236,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45533750,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45533680,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45533030,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45532988,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45532367,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45531596,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45530793,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45507173,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45506353,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45504822,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45504771,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45504699,17/18,NA,0,NA,NA,NA,0,0,0,0,0
45504675,17/18,NA,0,NA,NA,NA,0,0,0,0,0
